region_name,year,dotations,dotations_equalization,other_dotations,subsidies,subventions,other_transfers,PST,ln_population,Urbanization,ln_grp_pc,ln_grp_pc_L1,grp_growth,russian_share,republic,turnout,UR,Putin,closeness_centrality,patronaged,t1,log_growth,closeness_centr,mean_closeness_centr,mean_patronaged,mean_t1,mean_ln_population,mean_ln_grp_pc_L1,mean_log_growth,mean_Urbanization,mean_UR,mean_turnout,mean_Putin
Республика Калмыкия,2016,35.60443675328029,29.71590778950293,5.888528963777357,16.45729930684502,7.619885505993526,4.052033538676667,22.34582827062238,12.53301389193407,45.47,12.83746546607898,12.85153417821749,-1.397021028037393,30.21315445326077,1,63.2,66.1,70.3,0.0,0.0,0.0,-0.014068712138509909,0.0,1.475885844675597,0.2,0.1,12.528290997617901,12.84492623117244,0.006397844955817966,45.583,68.35,60.35,73.708
Краснодарский край,2016,5.743866129952313,3.159458536659001,2.584407593293313,3.345337876398528,5.337117748766768,1.949322935881798,5.929745469691841,15.54094520044935,55.03,13.17308520993604,13.18502886293467,-1.187261069132994,88.25308927432054,0,72.6,56.2,63.72,1.0,1.0,1.0,-0.011943652998629872,10.0,8.459223335820525,1.0,0.1,15.54067998324553,13.190794219767906,0.0070424677028171345,55.198,57.75,61.9,69.00899999999999
Астраханская область,2016,19.2678660596133,3.97872630574442,15.28913975386888,2.285881643802272,5.930513719564361,1.89315690435685,17.57502139767115,13.81823384644578,65.53,13.25557138519934,13.22413000155772,3.194088520604299,67.57391327159684,0,56.0,60.2,68.76,0.0,0.0,0.0,0.031441383641620746,0.0,2.6100094728212637,0.3,0.1,13.810541734377562,13.269590553481365,0.04760383200078096,65.529,51.2,46.5,71.21700000000001
Волгоградская область,2016,9.112714190464038,7.222488773204212,1.890225417259826,7.645997454992622,5.317333704112121,2.909642873044092,9.536222872252448,14.75627534196084,76.65,12.99777332859198,13.00907010600989,-1.123320842798781,90.0076005020229,0,52.0,35.5,63.41,0.6976134918725594,1.0,0.0,-0.011296777417909354,6.976134918725593,4.767324418191054,0.7,0.2,14.753148639200223,13.007406433970996,-0.0009375837079140581,76.74600000000001,43.05,47.1,67.652
Ростовская область,2016,8.108597393314772,6.97670078221617,1.131896611098601,5.03205296464095,6.313177363461249,2.985417227836304,6.163949575739552,15.26318384457733,67.82,12.98113757753516,12.9492893530432,3.236080632802496,90.34490047107509,0,59.3,50.2,62.66,0.8737551044383903,1.0,0.0,0.03184822449195934,8.737551044383903,8.404824658871652,1.0,0.0,15.260756375979733,12.950497172196648,0.027197563937771996,67.837,54.5,53.75,67.553
Республика Адыгея,2016,24.91998992058242,21.71717632900331,3.202813591579113,8.33852366285631,6.164096953306364,3.208364041139405,11.54133725443542,13.05529151673687,50.51,12.64093053688055,12.63278227059735,0.8181553755208348,63.63961202296268,1,65.9,61.0,64.07,0.7265201282761191,1.0,0.0,0.0081482662832002,7.265201282761192,3.5630262896737426,0.5,0.1,13.059570643995745,12.64504410493838,0.020816969755541946,50.262,60.2,59.9,69.2
Республика Дагестан,2016,53.40415496590942,51.96841336499695,1.435741600912475,6.743603206171454,8.340557290437578,1.634856055297638,8.179344807083929,14.92963720747557,45.12,12.41136345527742,12.40676059321677,0.4613471501910382,3.597043936705582,1,91.1,91.4,92.84,0.0,0.0,0.0,0.0046028620606506365,0.0,2.734843020855516,0.5,0.3,14.933403593406263,12.396163307482151,0.01545040569252496,45.156,90.15,89.6,92.21600000000001
Кабардино-Балкарская Республика,2016,30.83461226684222,28.35555130294395,2.479060963898277,14.34704015880376,6.721982187223271,1.694189688692828,16.82610112270203,13.68906145518491,52.93,12.32898417035184,12.31065182261514,1.850141678742667,22.52089964671727,1,98.4,81.9,77.64,0.6957679535342733,1.0,0.0,0.018332347736699006,6.957679535342733,5.4403455889367445,0.8,0.2,13.690886525080558,12.308210319625527,0.012181354804779864,52.86,79.8,94.25,82.362
Республика Северная Осетия - Алания,2016,42.03328091155486,34.833692799502,7.199588112052859,3.395899705834776,7.57456677208291,2.919171539105296,10.59548781788764,13.46308656591308,63.66,12.50672110382007,12.55010806159151,-4.245920948189297,20.82180223463845,1,85.8,67.9,70.06,0.0,0.0,0.0,-0.04338695777144075,0.0,0.0,0.0,0.1,13.459118731636224,12.517267381598192,0.006880711986072896,63.608000000000004,67.5,85.7,73.495
Республика Ингушетия,2016,37.818563329025,33.36566882198049,4.4528945070445,33.2511472660263,15.52967835300765,1.354299738500257,37.7040417730708,13.06130466138264,48.41,11.90656582666521,11.95028667508619,-4.277887002959291,0.7848507929068043,1,86.4,91.0,91.91,0.6939321541845768,1.0,0.0,-0.04372084842098012,6.939321541845768,6.82859333063233,1.0,0.1,13.065479178316718,11.90951439178394,0.012066256805663932,48.587,81.7,83.9,89.288
Ставропольский край,2016,16.95921874205171,14.91671468715066,2.042504054901057,8.650666380403774,6.414456937640598,1.405771183395799,10.69317043530483,14.86804260729759,58.95,12.69210008056845,12.69312639646832,-0.1025789417836043,80.89193187278804,0,50.9,49.1,64.47,0.7408458772843816,1.0,0.0,-0.001026315899871122,7.408458772843815,5.893657974680566,0.8,0.2,14.867542618269079,12.68111512996347,0.01574851868743199,59.101,51.7,46.5,69.294
Карачаево-Черкесская Республика,2016,36.52855928443234,35.37432864469749,1.15423063973485,20.93164660848707,5.683114589148007,3.171832246794631,22.08587724822192,13.05954497601217,41.99,12.32535729743046,12.28249824725503,4.379076235685919,31.62682350957079,1,93.2,89.8,91.36,1.0,1.0,0.0,0.042859050175430013,10.0,5.409677154771676,0.6,0.1,13.061394703752617,12.320611363457397,0.004807182182550029,41.968,85.75,93.25,90.244
Республика Башкортостан,2016,8.071096779834754,6.77885145287684,1.292245326957915,3.933765299240636,5.736691723200503,2.279142264529371,5.226010626198551,15.23048590897669,61.43,13.0784891202067,13.07509088485219,0.3404015902302993,36.05048909105547,1,79.3,70.5,75.28,0.7667646834867485,1.0,0.0,0.0033982353545116695,7.667646834867485,7.450630017873901,1.0,0.1,15.22755518188148,13.08045975577841,0.009329076720191943,61.440999999999995,63.45,74.55,76.003
Республика Марий Эл,2016,23.35114905544942,19.55972182671217,3.791427228737246,8.684057937030081,5.634205286328377,2.956406516848299,12.47548516576733,13.44116468447498,65.95,12.68338140327109,12.7364760808814,-5.170977362051588,47.40038953391814,1,71.3,52.2,59.98,0.0,0.0,0.0,-0.053094677610310725,0.0,5.626577630900743,0.8,0.1,13.439098279595418,12.678866506020535,0.01923977640964498,66.176,49.45,62.35,64.18299999999999
Республика Мордовия,2016,13.45610327893506,10.55024032302067,2.905862955914392,13.06471315430238,4.021393125506653,5.965625493069374,15.97057611021677,13.60893770118721,62.26,12.75998351933696,12.72564226894102,3.493771938128787,53.35929928018452,1,94.2,91.6,87.06,0.0,0.0,0.0,0.03434125039593994,0.0,0.680851615405779,0.1,0.2,13.602410763003665,12.723619405439708,0.02969477876152098,62.263999999999996,88.0,88.6,86.547
Республика Татарстан,2016,0.6959460353541757,0.0,0.6959460353541757,5.787286457639325,3.143474723408803,1.899744215340396,6.4832324929935,15.18489296476421,76.48,13.6391653868033,13.63587960605105,0.3291184847089568,39.71417582522228,1,79.5,77.8,82.7,0.7205487299615212,1.0,0.0,0.003285780752250389,7.205487299615212,7.09860463667785,1.0,0.0,15.184503930198208,13.640173051577909,0.012615270710136173,76.46900000000001,81.55,79.15,82.51700000000001
Удмуртская Республика,2016,5.667957018739111,4.722258737570108,0.9456982811690033,4.501314028084921,5.674196114150042,2.301341562585974,5.447012309253925,14.22028943066677,65.15,13.26408922644534,13.24483467224774,1.944111860736486,62.2204206534331,1,56.6,45.1,65.75,0.0,0.0,0.0,0.019254554197599916,0.0,2.630665096225134,0.4,0.2,14.214643371335915,13.247385497285697,0.013070305571228147,65.38,47.8,50.55,68.894
Чувашская Республика,2016,18.07031335223671,15.36776860213394,2.70254475010277,10.11478260487731,4.747252714246398,3.311933066008722,12.81732735498008,14.02079314772874,61.58,12.62570913634594,12.61769878110203,0.8042523976440341,26.86003905114038,1,61.7,43.4,62.32,0.0,0.0,0.0,0.008010355243909473,0.0,1.3548450698119257,0.2,0.1,14.015324518032207,12.646276986344116,0.013769500076335105,61.742999999999995,47.15,60.55,66.811
Нижегородская область,2016,3.584736537380541,2.168413535435038,1.416323001945502,2.506647728689896,4.32037722041365,5.321762829936203,3.922970730635398,14.9899465128077,79.51,13.20682580968781,13.17287475018154,3.453397488564924,95.14764485436845,0,58.9,44.6,63.9,0.0,0.0,0.0,0.0339510595062702,0.0,2.7441486780386897,0.4,0.1,14.984951678226073,13.206367438444673,0.02261661197393696,79.491,51.35,51.7,67.911
Кировская область,2016,16.11479746518678,13.29598287338417,2.81881459180261,7.347622434871036,6.996940974502778,3.610579775659163,10.16643702667365,14.03887008595384,75.83,12.76208019321252,12.75516328232301,0.6940887968198695,91.87916003881362,0,54.0,34.9,57.93,0.0,0.0,0.0,0.006916910889509964,0.0,0.0,0.0,0.1,14.029697272316138,12.76742057799933,0.028272655468727058,76.095,36.45,47.95,61.674
Самарская область,2016,0.6508620674131159,0.0,0.6508620674131159,5.115585633678528,5.360173369414058,2.844356202135001,5.766447701091644,14.98525365332854,80.11,13.40009247085996,13.42186910485036,-2.154123492587312,85.55174732465221,0,53.0,39.4,58.56,0.0,0.0,0.0,-0.02177663399040064,0.0,3.4717206169145696,0.5,0.2,14.982020275793763,13.407048298633658,0.008391063280375022,80.023,45.1,52.95,63.738
Оренбургская область,2016,5.239128871116043,4.041378732757436,1.197750138358607,5.632942385327692,6.023297079225819,3.673225855531402,6.8306925236863,14.4857483101155,59.47,13.41281087779975,13.41546189604047,-0.2647507394989201,75.8767376585608,0,51.2,34.9,56.89,0.0,0.0,0.0,-0.0026510182407211147,0.0,1.3925682445400103,0.2,0.1,14.479405621805432,13.445290379354741,0.014717893964836115,59.587,37.9,46.45,61.714
Пензенская область,2016,16.49637882740766,11.67054833913033,4.825830488277328,8.25944375973159,6.248323102440239,2.547593583397428,13.08527424800892,14.10703100442429,68.13,12.7768389270831,12.80115325747267,-2.402111828435793,86.8020996304275,0,64.9,56.3,64.27,0.0,0.0,1.0,-0.024314330389570316,0.0,3.0619303429635636,0.4,0.1,14.098366359591276,12.77826841145454,0.0366029386578429,68.19500000000001,60.3,62.75,68.98299999999999
Пермский край,2016,4.006526273385925,2.909805383151341,1.096720890234583,3.687722483720363,5.1169554465158,2.134885740984314,4.784443373954946,14.77805757979167,75.74,13.38055399758949,13.41218356707369,-3.113458707120509,87.10855422941499,0,48.1,36.3,62.94,0.7185800175845768,1.0,0.0,-0.031629569484200815,7.185800175845768,6.647569093528406,0.9,0.3,14.771588788703472,13.398245824194627,0.008567070829177048,75.654,39.5,41.65,66.663
Саратовская область,2016,10.50773504595245,7.653237837840238,2.854497208112211,4.862348313844943,4.724736628951839,3.895076749198785,7.716845521957154,14.7388245687745,75.95,12.8295557529159,12.82033349645376,0.9264912496723454,87.55403917112397,0,67.3,64.9,70.64,0.6848965792603,1.0,0.0,0.00922225646213981,6.848965792603,6.759308607098035,1.0,0.1,14.731359477747286,12.836899884145712,0.020306786101254026,75.899,66.55,65.9,72.947
Ульяновская область,2016,7.474660018909052,6.375842247230143,1.098817771678908,5.028911503491491,5.852366948152053,2.645514910430259,6.127729275170399,14.0378177596356,75.05,12.85680325213596,12.83421624129859,2.284402880808334,73.57869033536369,0,60.4,43.6,58.18,0.0,0.0,0.0,0.022587010837369803,0.0,0.0,0.0,0.0,14.032296613279021,12.85601346373942,0.01776994554110196,75.241,46.05,56.4,63.00699999999999
Курганская область,2016,30.92104839238853,24.94134145415983,5.979706938228699,6.139893982960172,6.319360742243578,2.259082042887682,12.11960092118887,13.64278085193559,62.45,12.66063279642687,12.62996787477981,3.113993332263609,92.47095274980636,0,56.5,44.4,63.39,0.0,0.0,0.0,0.030664921647060694,0.0,2.1201965542942296,0.3,0.2,13.633687543490748,12.673840486292647,0.01188896439970204,62.435,42.95,49.15,66.363
Свердловская область,2016,1.022044624990719,0.0,1.022044624990719,2.156648339985089,4.260251862907888,3.397791365417604,3.178692964975808,15.28091850294813,84.86,13.41226594765081,13.39364632461301,1.879404911961702,90.6531957904619,0,51.2,32.7,64.5,0.9528995885360702,1.0,0.0,0.01861962303780018,9.528995885360702,9.156499373804538,1.0,0.1,15.277535141773035,13.418360170253417,0.01509034847636297,84.94300000000001,36.6,46.35,67.53
Тюменская область,2016,,0.0,0.0,1.737703333776821,3.018297185973745,0.9449700344083947,1.737703333776821,14.21502331928644,64.69,13.7924964443662,13.80608566703494,-1.349730601207966,73.31976912372754,0,76.2,62.2,73.1,0.7185800175845768,1.0,0.0,-0.013589222668739964,7.185800175845768,7.07239478992211,1.0,0.1,14.218849082364192,13.851065183654274,-0.010386970251895989,64.976,60.3,78.65,75.095
Челябинская область,2016,6.628903660536972,4.443175840301048,2.185727820235924,3.36416809295584,6.043340741170258,1.799314689731259,5.549895913191764,15.0691114610087,82.59,13.19519371528775,13.22748574616832,-3.177621045671997,83.79738904074622,0,59.7,50.3,65.02,0.0,0.0,0.0,-0.0322920308805692,0.0,1.4601981898440337,0.2,0.2,15.063058138389987,13.21378815960539,0.013439296059669027,82.533,44.25,52.05,67.414
Ханты-Мансийский автономный округ - Югра,2016,0.431724625693003,0.0,0.431724625693003,0.4666359791531912,1.671448842852187,1.15949058752855,0.8983606048461943,14.31156136976099,91.94,15.07406773171826,15.10945310981545,-3.476663522554468,68.10534890794732,0,54.9,41.0,66.41,0.7492885653446006,1.0,0.0,-0.03538537809718889,7.492885653446006,7.309642049936467,1.0,0.0,14.312446241182107,15.101363631381437,-0.018493822206228926,91.899,44.3,47.1,69.356
Ямало-Ненецкий автономный округ,2016,,0.0,0.0,0.1904568437510208,0.9481442085706847,0.3456857245205301,0.1904568437510208,13.14879691273332,84.71,15.60457140763177,15.53874902266201,6.803700089405185,61.73862802169426,0,82.2,71.7,84.58,0.6383502097960082,1.0,0.0,0.0658223849697599,6.383502097960082,6.287617879029826,1.0,0.1,13.15681205450636,15.626406435148212,0.050444200389276085,84.786,69.4,78.3,84.86800000000001
Республика Тыва,2016,60.05916101655656,58.70643007780725,1.352730938749317,7.943320900673307,7.19995174540215,2.522512549084535,9.296051839422624,12.67242587014876,54.63,12.58797945630835,12.58544904113531,0.2533619375600038,16.26883698581899,1,86.1,85.3,90.0,0.708895650770768,1.0,0.0,0.002530415173039202,7.08895650770768,6.909227620251606,1.0,0.0,12.68017391648718,12.577339800353524,-0.0029048978322650854,54.451,83.95,88.1,90.59400000000001
Алтайский край,2016,22.31788628492152,20.43556012484257,1.882326160078946,7.911880192014298,6.621271333036685,2.119380225879881,9.794206352093244,14.65462430538822,56.57,12.75994890054464,12.76144119335545,-0.1491179895563022,93.92766264596298,0,52.5,37.2,57.35,0.9776962321039215,1.0,0.0,-0.00149229281081098,9.776962321039216,8.48098297281967,1.0,0.1,14.644949049966584,12.76249114852617,0.02413049000470995,56.720000000000006,36.2,46.65,59.543000000000006
Красноярский край,2016,2.595228271157418,1.00533417110031,1.589894100057108,4.500494026217929,3.883762984490086,1.006591317896147,6.090388126275037,14.87136286431519,78.15,13.89518094197185,13.88339968694615,1.18509273510099,91.31694705096045,0,49.7,36.7,60.16,0.0,0.0,0.0,0.011781255025699267,0.0,5.471818442093575,0.7,0.2,14.868241774506672,13.90333664054648,0.008165780660617017,78.179,38.55,43.2,64.396
Иркутская область,2016,4.876846150366077,3.997599732196448,0.8792464181696297,4.577576870095077,4.803023628518561,1.40450616888168,5.456823288264707,14.69680603684117,78.67,13.51566313977018,13.4870385508291,2.903820962914616,91.40701771588505,0,47.1,34.9,55.45,0.0,0.0,1.0,0.028624588941079665,0.0,2.3390715803622264,0.3,0.4,14.693891829081224,13.49487285365654,0.030863608300009913,78.506,37.35,40.9,60.733000000000004
Кемеровская область - Кузбасс,2016,6.7457982857461,5.573251472601931,1.172546813144169,3.933598044112916,5.793552554899229,2.331357479507389,5.106144857257085,14.81133679198191,86.03,13.34727007726457,13.37435849089701,-2.672481307444519,93.69873923071353,0,69.4,64.2,77.19,0.5780226075515481,1.0,0.0,-0.027088413632439412,5.780226075515481,5.203967124119177,0.8,0.1,14.804856835034371,13.38397253710104,0.0025126278093269504,86.069,70.75,78.1,79.659
Новосибирская область,2016,4.070522037075628,3.120799863603226,0.9497221734724026,3.364658459162082,4.128786342534736,1.449777124379954,4.314380632634485,14.83775391016768,78.99,13.11986156854871,13.11538445217929,0.4487153628648821,93.10494236245461,0,56.8,33.8,56.34,0.0,0.0,0.0,0.004477116369420386,0.0,2.8851626163274022,0.4,0.2,14.835074168230875,13.140787756219154,0.019580606761437025,78.91,36.05,45.85,60.75600000000001
Омская область,2016,8.48213424989431,6.271815492157766,2.210318757736544,5.705098465992575,5.904688166844629,3.414952914316788,7.915417223729118,14.48912011611114,72.69,12.87419360254778,12.88658978719375,-1.231966844507537,85.83181391841353,0,55.7,39.6,55.55,0.7535824826245138,1.0,0.0,-0.012396184645968589,7.535824826245138,7.238630859576507,1.0,0.2,14.477233397522411,12.891849038465546,0.013851675733471857,72.69800000000001,37.95,47.2,59.077999999999996
Томская область,2016,8.115071004557342,5.6401158555348,2.474955149022542,2.838867657039338,4.570538522245543,1.950279047550978,5.31382280606188,13.88790749570457,71.85,13.456307632898,13.44898724912786,0.7347243280047655,92.05339702188196,0,50.5,37.5,57.07,0.7535824826245138,1.0,0.0,0.007320383770139216,7.535824826245138,7.181908666166396,1.0,0.1,13.883383049493252,13.440413736671497,0.0020421963197739144,71.572,39.1,42.2,61.318000000000005
Республика Алтай,2016,58.41768752477521,57.02406369238632,1.393623832388885,6.57103146759241,6.765044969454546,7.179685836647909,7.964655299981295,12.25759241427047,30.14,12.6507815947073,12.6234106575349,2.774896236002489,56.62635151132507,1,63.6,53.3,66.87,0.0,0.0,0.0,0.027370937172401355,0.0,2.355787000566351,0.3,0.1,12.25551773039436,12.631323468657445,0.02108814976007505,30.145999999999997,51.05,54.35,67.995
Республика Хакасия,2016,15.30489835424738,9.464387112364863,5.840511241882523,5.091076847680689,6.128237147900431,1.713876591683946,10.93158808956321,13.19841845272177,68.21,13.2090592955483,13.1968507690703,1.228335474160858,81.656591192903,1,56.2,40.1,58.4,0.7804162802253861,1.0,0.0,0.012208526478000081,7.804162802253861,5.3604922594408,0.7,0.1,13.194250190951431,13.20431037255266,0.017542535983104023,68.139,39.1,47.8,61.628
Республика Бурятия,2016,31.53546651557943,29.41689517904889,2.118571336530533,5.171337468857486,7.08414295259448,1.403079561657453,7.289908805388018,13.79618807538017,59.19,12.6923365324051,12.76190312858974,-6.720198947253597,66.05043759070661,1,56.9,49.0,66.2,0.6261911581808453,1.0,0.0,-0.06956659618463945,6.2619115818084525,6.674006840534031,1.0,0.1,13.79338927924395,12.748006162640538,0.0026454229679838902,59.162,46.15,48.7,68.456
Республика Саха (Якутия),2016,27.54813930312143,24.6656825456469,2.882456757474533,1.588463397516185,2.125578898687492,1.24507880574571,4.470920154990718,13.77925105609396,65.5,14.23069208297708,14.19526228521604,3.60649114984597,37.83701950647506,0,60.1,49.2,69.46,0.0,0.0,0.0,0.03542979776104005,0.0,2.1237409083227794,0.3,0.1,13.783010412041786,14.202154809336957,0.02271373016148992,65.633,47.8,54.1,67.93599999999999
Приморский край,2016,8.713132426751164,7.023209311798821,1.689923114952341,4.686389218654338,3.939141441601789,3.033525358686663,6.37631233360668,14.46496025959176,77.55,13.32933323607943,13.34880961146602,-1.928793614163993,92.51599441368536,0,48.7,33.0,57.31,0.7108115849620394,1.0,0.0,-0.019476375386590306,7.108115849620394,7.58437064059278,1.0,0.2,14.459640510954193,13.37265391260488,0.007975210240877929,77.601,36.0,43.05,59.69500000000001
Хабаровский край,2016,7.960843704159956,6.995154753103448,0.9656889510565071,4.05847681278914,4.020134952971592,4.508802833117655,5.024165763845647,14.10070228207113,82.88,13.4750631703682,13.47178209348151,0.3286465511342929,91.81126152303911,0,53.2,38.1,56.15,0.0,0.0,0.0,0.003281076886690215,0.0,0.0,0.0,0.2,14.09581107317058,13.498208701900916,0.00944420509220798,82.83,37.7,45.05,59.039
Амурская область,2016,6.335685969434903,5.304784768184,1.030901201250903,5.347660861058872,5.884934603689657,1.076080382203792,6.378562062309775,13.59132896807439,67.48,13.23492179791662,13.24295534200643,-0.8001361412465435,94.32830956041175,0,54.0,43.5,62.84,0.7471599046476005,1.0,1.0,-0.008033544089810718,7.471599046476005,7.597476443923663,1.0,0.2,13.586747980047912,13.261594561190638,0.018746484191135872,67.55499999999999,40.7,48.25,64.1
Камчатский край,2016,61.26993467323567,58.9211713414181,2.348763331817572,5.049787843219048,1.748926361043532,1.284929154653471,7.398551175036619,12.62861116982763,77.76,13.81287351829378,13.77118984365287,4.25646369516921,85.9228898450654,0,53.6,45.3,59.84,0.0,0.0,0.0,0.041683674640909274,0.0,1.9764007725271735,0.3,0.2,12.62727145068204,13.801110656901812,0.030757298557166024,77.689,46.0,46.55,62.720000000000006
Магаданская область,2016,20.15869510891055,18.42185821295116,1.736836895959391,8.99692124281939,2.050760093337651,1.690967857330935,10.73375813877878,11.88472347667455,95.95,14.36086754789466,14.36523011209554,-0.4353062040625244,84.13189010035116,0,52.6,41.0,56.25,0.0,0.0,0.0,-0.004362564200880215,0.0,2.0568589167803495,0.3,0.2,11.879134134929277,14.37913340631017,0.048625039535500035,96.053,42.85,46.6,61.065
Сахалинская область,2016,0.3600685973867397,0.0,0.3600685973867397,0.8070977445994949,0.8884190001923418,0.5748309596670549,1.167166341986235,13.0753178904002,81.59,14.80250635153233,14.79830364947077,0.4211545798726181,86.46405226000026,0,49.1,41.9,56.3,0.8402565061851601,1.0,1.0,0.0042027020615602595,8.4025650618516,4.596819886461441,0.6,0.2,13.07874068277152,14.774164130342658,0.005006101852764111,81.62100000000001,43.65,43.1,59.486000000000004
Еврейская автономная область,2016,29.37072519912108,21.5568052609874,7.813919938133676,5.133947680018681,6.360302515835943,3.887833755399184,12.94786761815236,11.99992754839314,69.96,12.97847942206428,12.9809497535932,-0.2467282770994839,92.7393675532346,0,52.1,48.1,61.59,0.0,0.0,1.0,-0.0024703315289187344,0.0,1.3609917500399296,0.2,0.2,11.992814610304743,13.05142859923661,0.005815462641654001,69.852,46.55,45.85,63.357000000000006
Чукотский автономный округ,2016,39.91754071162677,34.54551555526055,5.372025156366222,9.919618567841535,0.8845015003676876,0.8335998793260796,15.29164372420776,10.7975940232744,68.06,14.717017943852,14.74880213108682,-3.128437928143468,52.49183348689171,0,79.1,70.3,72.64,0.6976134918725594,1.0,0.0,-0.03178418723481968,6.976134918725593,6.804508789301023,1.0,0.0,10.798123244199113,14.708184506899169,0.031235427564129024,67.761,64.55,71.8,75.541
Забайкальский край,2016,22.70361121122268,17.7982509107041,4.905360300518576,4.526492384940997,7.365904607040388,1.64166221974697,9.431852685459573,13.87375588090446,67.93,12.92442925832774,12.91585737829889,0.8608723790655359,89.90678173459195,0,53.6,43.3,65.69,0.0,0.0,0.0,0.008571880028849677,0.0,2.1115633114582004,0.3,0.3,13.866564971078045,12.974359006659611,0.019566395341172084,67.95700000000001,41.6,46.25,67.592
Белгородская область,2017,4.415966208696157,3.830268286702828,0.5856979219933292,12.35423398619226,4.7081287617673,1.035809501604561,12.93993190818559,14.2564869436661,65.89,13.60985971846485,13.5708056618441,3.982669164805075,94.36612621715348,0,62.2,54.7,59.3,0.631578766917344,1.0,0.0,0.0390540566207509,6.3157876691734405,6.258075849451342,1.0,0.1,14.252721865917223,13.553597196052564,0.028085594452510066,65.83500000000001,52.95,68.85,65.423
Брянская область,2017,20.4315480109669,19.74694012648582,0.6846078844810729,22.79580981611684,9.946589604928064,1.207487824300895,23.48041770059791,14.00866901618791,69.63,12.80834263692046,12.76394244480525,4.540063227747693,96.70319132613922,0,55.1,63.9,64.02,0.8299709444216395,1.0,0.0,0.044400192115208625,8.299709444216395,5.557272194605841,0.7,0.1,14.01017982111388,12.761148914465238,0.03458679688419597,69.51,57.0,57.5,69.294
Владимирская область,2017,12.72855115160035,10.5916005974799,2.136950554120448,5.380603633112446,5.636608822872854,1.962043480122605,7.517554187232894,14.14840210584998,77.79,12.98200544947974,12.96955380145337,1.252949255768487,95.58201060163185,0,38.4,45.2,53.49,0.7041562780300935,1.0,0.0,0.012451648026369,7.041562780300935,4.579569635101675,0.7,0.2,14.148317042139514,12.981501158236167,0.028902071409907925,77.69,41.4,43.5,59.538
Воронежская область,2017,7.873592050165648,6.945680126350615,0.9279119238150341,11.70527783414832,4.897605198316885,1.956864893152214,12.63318975796335,14.66706221525803,67.67,13.15356920378323,13.13050155105102,2.333576866614329,95.50289463735784,0,53.8,59.1,61.34,0.9999997142857937,1.0,0.0,0.0230676527322089,9.999997142857938,8.947648293289495,1.0,0.1,14.66311066675936,13.110858337994335,0.02729048016193012,67.483,54.55,59.05,66.602
Ивановская область,2017,31.23644913647716,29.84365279440226,1.392796342074901,3.629491214567487,5.900024405301892,0.9012963227814342,5.022287556642388,13.80263097102654,81.45,12.58068792651974,12.57326998223623,0.7445525388395602,95.57495314218058,0,38.5,42.4,61.85,0.0,0.0,0.0,0.0074179442835102805,0.0,6.5690167994383755,0.9,0.2,13.805708923317388,12.617724326485558,0.0073315337883800066,81.444,41.25,45.85,64.706
Тверская область,2017,9.422025557118024,7.103569680374906,2.318455876743117,7.405657097698656,4.814303462670797,1.956219354672703,9.724112974441773,14.06850102535106,75.72,12.9775516629369,12.95726288542327,2.049599377577405,93.45164623819502,0,41.6,45.0,58.02,0.7721177418614181,1.0,1.0,0.02028877751362934,7.7211774186141815,5.305831705064431,0.8,0.2,14.06973721325139,12.960396311643638,0.011981358425233068,75.59299999999999,41.7,47.55,62.979
Калужская область,2017,0.5323162944603235,0.0,0.5323162944603235,11.63003943717198,4.258786139467356,7.6612106121934,12.1623557316323,13.86330689511786,75.74,13.26034283810818,13.214239728255,4.718238021196308,93.0800802880774,0,43.1,45.7,59.02,0.6414252064906645,1.0,0.0,0.04610310985317945,6.414252064906645,6.4246208961410645,1.0,0.1,13.85554041843769,13.249145898689758,0.01749197480236795,75.735,43.05,50.35,64.162
Костромская область,2017,16.54592134711438,14.50849051787602,2.037430829238352,5.209291159935234,5.577162987310973,2.526565395383172,7.246721989173587,13.33762313310977,72.2,12.86716112421947,12.83155348421484,3.62491839920529,96.59759640453902,0,39.4,36.6,52.78,0.8347823701864028,1.0,0.0,0.03560764000462946,8.347823701864028,8.072859485517743,1.0,0.1,13.339556055879871,12.851212249900556,0.019911432202010103,71.98400000000001,33.65,48.35,57.559000000000005
Курская область,2017,7.781280538896122,7.085961055508029,0.6953194833880937,14.51817794843359,6.620693056827564,1.101751870729966,15.21349743182168,13.92519511148118,67.58,13.20014899840587,13.16999834962249,3.060978236908185,96.48180915317877,0,47.0,51.7,60.45,0.8445745387516387,1.0,0.0,0.030150648783379808,8.445745387516387,8.290882112478176,1.0,0.1,13.919282964584486,13.145400230172722,0.039278141499276845,67.375,48.7,50.85,66.61800000000001
Липецкая область,2017,4.840340156909874,3.597350900503678,1.242989256406196,9.54937429526855,4.009823038078743,1.904723186488639,10.79236355167474,13.97050288350839,63.41,13.42731697388865,13.41485670649227,1.25382199616495,96.26322297018821,0,52.6,56.2,61.0,0.0,0.0,0.0,0.012460267396381397,0.0,2.0568206848455426,0.3,0.1,13.96618993541692,13.392307693976097,0.023520154098316048,63.512,48.15,54.75,66.949
