region_name,year,dotations,dotations_equalization,other_dotations,subsidies,subventions,other_transfers,PST,ln_population,Urbanization,ln_grp_pc,ln_grp_pc_L1,grp_growth,russian_share,republic,turnout,UR,Putin,closeness_centrality,patronaged,t1,ln_PST,ln_subsidies,ln_other_dotations,ln_dotations_equalization,ln_subventions,ln_other_transfers,log_growth,delta_PST,closeness_centr,mean_closeness_centr,mean_patronaged,mean_t1,mean_ln_population,mean_ln_grp_pc_L1,mean_log_growth,mean_Urbanization,mean_UR,mean_turnout,mean_Putin
Тверская область,2018,5276.178486454301,3750.967847569972,1525.21063888433,2194.42996664432,2472.081937532454,1494.511508263048,3719.64060552865,14.05760460891111,75.9,13.02284950609418,12.9775516629369,4.633945855057697,93.45164623819502,0,41.6,45.0,58.02,0.7215196730836086,1.0,0.0,8.22138233118298,7.693677595492748,7.329887803361867,8.229769178349596,7.812815964279249,7.309554682104547,0.04529784315728058,-0.3115949160424343,7.2151967308360865,5.305831705064431,0.8,0.2,14.06973721325139,12.960396311643638,0.011981358425233068,75.59299999999999,41.7,47.55,62.979
Тверская область,2019,5769.016212633063,3968.223137970813,1800.79307466225,3746.476228589117,2944.719640077903,3317.767978341811,5547.269303251367,14.0480419057012,76.08,13.01628282737421,13.02284950609418,-0.6545165201816361,93.45164623819502,0,41.6,45.0,74.55,0.7239255316278195,1.0,0.0,8.621061068228,8.228571004819367,7.495982443884467,8.286073701191315,7.987768892938698,8.107047540138277,-0.006566678719970298,0.3996787370450203,7.239255316278195,5.305831705064431,0.8,0.2,14.06973721325139,12.960396311643638,0.011981358425233068,75.59299999999999,41.7,47.55,62.979
Тверская область,2020,6844.119087710787,4122.781054805243,2721.338032905544,7081.675912717462,4030.777730656648,3840.591625648668,9803.013945623006,14.03817879633518,76.22,12.99155449197061,13.01628282737421,-2.442509480505139,93.45164623819502,0,41.6,45.0,74.55,0.722987084687144,1.0,0.0,9.190445162847984,8.865265869511976,7.908878962197497,8.324283227926806,8.30171462159607,8.253381702893677,-0.024728335403599644,0.5693840946199842,7.2298708468714405,5.305831705064431,0.8,0.2,14.06973721325139,12.960396311643638,0.011981358425233068,75.59299999999999,41.7,47.55,62.979
Тверская область,2021,6568.268583996927,3825.570085368957,2742.69849862797,7924.161300154465,3128.843323846093,7105.449470808097,10666.85979878243,14.02572123907341,76.32,13.03357085147392,12.99155449197061,4.291154012600318,93.45164623819502,0,41.6,45.0,74.55,0.7286533417245892,1.0,0.0,9.274896999085692,8.977671763511625,7.916697568245932,8.249462777081517,8.048418670138489,8.868617299727775,0.042016359503309175,0.08445183623770802,7.2865334172458915,5.305831705064431,0.8,0.2,14.06973721325139,12.960396311643638,0.011981358425233068,75.59299999999999,41.7,47.55,62.979
Томская область,2012,5220.406244555858,3361.750510194339,1858.655734361519,5687.176245177281,3324.214319548228,1935.63254723879,7545.8319795388,13.87397284361603,70.92,13.43745260155453,13.40902132615667,2.883930183313588,92.05339702188196,0,50.5,37.5,57.07,0.73,1.0,0.0,8.928750634113998,8.645969137714104,7.527608781955196,8.120217102468477,8.10898863029521,7.568189449842263,0.028431275397858613,,7.3,7.181908666166396,1.0,0.1,13.883383049493252,13.440413736671497,0.0020421963197739144,71.572,39.1,42.2,61.318000000000005
Томская область,2013,5352.860409014752,1719.002060032867,3633.858348981885,6196.696996566223,3070.094923937338,331.4626326693785,9830.555345548108,13.87930849243523,71.18,13.44995687086366,13.43745260155453,1.258277456029178,92.05339702188196,0,50.5,37.5,57.07,0.7366771159874599,1.0,1.0,9.19325070651472,8.731771686586164,8.198050268829832,7.449499203772397,8.02946375995253,5.80351508130966,0.012504269309131288,0.2645000724007218,7.366771159874599,7.181908666166396,1.0,0.1,13.883383049493252,13.440413736671497,0.0020421963197739144,71.572,39.1,42.2,61.318000000000005
Томская область,2014,8015.359951980148,4183.707019249492,3831.652932730657,3838.738304180377,3211.02244183717,416.492486572856,7670.391236911034,13.88360088895072,71.49,13.44766247701084,13.44995687086366,-0.2291763743131447,92.05339702188196,0,50.5,37.5,57.07,0.7416663403334749,1.0,0.0,8.945122901784135,8.25289902497224,8.25105156419843,8.338952979213008,8.074344683114349,6.031868422003263,-0.0022943938528197094,-0.2481278047305846,7.4166634033347485,7.181908666166396,1.0,0.1,13.883383049493252,13.440413736671497,0.0020421963197739144,71.572,39.1,42.2,61.318000000000005
Томская область,2015,5953.90351541716,4107.70964286305,1846.193872554109,2033.9862177487,3095.025144275304,1028.685431636497,3880.180090302809,13.88626813810323,71.73,13.44898724912786,13.44766247701084,0.1325650015232993,92.05339702188196,0,50.5,37.5,57.07,0.7372876784748579,1.0,0.0,8.263636846566673,7.6177528006507895,7.520881432600326,8.320620887650497,8.03755130924573,6.936036986120204,0.0013247721170195348,-0.6814860552174622,7.372876784748579,7.181908666166396,1.0,0.1,13.883383049493252,13.440413736671497,0.0020421963197739144,71.572,39.1,42.2,61.318000000000005
Томская область,2016,5326.962957972284,3702.332145243491,1624.630812728793,1863.513312839955,3000.231223154339,1280.218526514326,3488.144125568748,13.88790749570457,71.85,13.456307632898,13.44898724912786,0.7347243280047655,92.05339702188196,0,50.5,37.5,57.07,0.7535824826245138,1.0,0.0,8.157125104579091,7.5302188628916245,7.393035876784891,8.216718209595967,8.006444639064949,7.154786066181324,0.007320383770139216,-0.10651174198758184,7.535824826245138,7.181908666166396,1.0,0.1,13.883383049493252,13.440413736671497,0.0020421963197739144,71.572,39.1,42.2,61.318000000000005
Томская область,2017,7814.334670200344,4826.889963237988,2987.444706962355,1978.788542246163,3144.328638302376,1237.498246163789,4966.233249208518,13.88813163952958,71.89,13.44704274442084,13.456307632898,-0.922210163829873,92.05339702188196,0,33.9,40.7,57.07,0.7461137764619391,1.0,0.0,8.510416934197577,7.590240089083183,8.002173687938733,8.481957639303287,8.053355676808481,7.120847077200459,-0.009264888477160227,0.3532918296184864,7.461137764619391,7.181908666166396,1.0,0.1,13.883383049493252,13.440413736671497,0.0020421963197739144,71.572,39.1,42.2,61.318000000000005
Томская область,2018,7292.641332490069,4501.183458913909,2791.45787357616,1922.138208803439,2802.375952365896,1701.630069497028,4713.596082379599,13.88697597020149,71.91,13.45814874460209,13.44704274442084,1.116790074491614,92.05339702188196,0,33.9,40.7,57.07,0.6834538869736835,1.0,0.0,8.458206395136687,7.561193495791663,7.934319273673322,8.412095632052132,7.938222890760924,7.439341935037501,0.011106000181250408,-0.05221053906089068,6.834538869736835,7.181908666166396,1.0,0.1,13.883383049493252,13.440413736671497,0.0020421963197739144,71.572,39.1,42.2,61.318000000000005
Томская область,2019,7726.057485215384,4985.036805049796,2741.020680165589,3422.193986181454,2970.688752025351,3773.483332215037,6163.214666347043,13.88695641841229,71.83,13.45916779672438,13.45814874460209,0.101957153231691,92.05339702188196,0,33.9,40.7,71.23,0.6833968821737503,1.0,0.0,8.726353781825225,8.138037140800275,7.916085641026455,8.514196065528122,7.996549107950231,8.23575381465277,0.0010190521222899207,0.268147386688538,6.8339688217375025,7.181908666166396,1.0,0.1,13.883383049493252,13.440413736671497,0.0020421963197739144,71.572,39.1,42.2,61.318000000000005
Томская область,2020,12768.55658693413,5278.459929373435,7490.096657560697,7320.005478914693,4580.116741295908,5547.371158918148,14810.10213647539,13.88316359894573,71.54,13.3903899233561,13.45916779672438,-6.646598018306637,92.05339702188196,0,33.9,40.7,71.23,0.6840156619066102,1.0,0.0,9.6030648036915,8.898366355440691,8.921336981309265,8.571389654110499,8.429479766149301,8.621079429465956,-0.06877787336827978,0.8767110218662761,6.840156619066102,7.181908666166396,1.0,0.1,13.883383049493252,13.440413736671497,0.0020421963197739144,71.572,39.1,42.2,61.318000000000005
Томская область,2021,8605.299723026055,4939.239698533551,3666.060024492504,9069.884407006022,3614.711160865752,6357.203498339753,12735.94443149853,13.87754500903366,71.38,13.42944328935441,13.3903899233561,3.982597352065187,92.05339702188196,0,33.9,40.7,71.23,0.6857148412301061,1.0,0.0,9.452183544969945,9.112714798486186,8.20687280155871,8.5049666911576,8.192767231225227,8.757343858118203,0.039053365998309886,-0.15088125872155622,6.85714841230106,7.181908666166396,1.0,0.1,13.883383049493252,13.440413736671497,0.0020421963197739144,71.572,39.1,42.2,61.318000000000005
Тульская область,2012,2357.930679242633,1669.258999372994,688.6716798696386,3770.684146165401,3667.800535593606,2232.110130262218,4459.35582603504,14.25175896103513,78.34,12.90911563900654,12.88226296195612,2.721645905696124,95.30925002623609,0,72.8,61.3,67.77,0.7405243030858282,1.0,1.0,8.402759600958138,8.235011735109568,6.53476464056335,7.420135093990777,8.207347452288571,7.71070266379928,0.02685267705041916,,7.405243030858282,8.399521489189901,1.0,0.2,14.24050427557213,13.069838428029508,0.04070484021754996,75.926,57.15,59.2,71.199
Тульская область,2013,2406.218450783824,1065.612640366104,1340.60581041772,3944.26192862341,3409.763407011875,362.1075431190746,5284.86773904113,14.24792459305856,77.68,12.95600949644356,12.90911563900654,4.801076462728449,95.30925002623609,0,72.8,61.3,67.77,0.7389937106918224,1.0,0.0,8.572602872265765,8.280017125440123,7.200876888106409,6.971305161921197,8.134398185762558,5.891941248145548,0.046893857437019904,0.16984327130762722,7.389937106918224,8.399521489189901,1.0,0.2,14.24050427557213,13.069838428029508,0.04070484021754996,75.926,57.15,59.2,71.199
Тульская область,2014,3076.755027622496,1449.957448199843,1626.797579422652,3478.217456442247,3261.702639425779,496.5158666243281,5105.015035864899,14.24543670713675,77.12,13.01487771580147,12.95600949644356,6.063546030820799,95.30925002623609,0,72.8,61.3,67.77,0.7416663403334749,1.0,0.0,8.537978675915662,8.154275216376123,7.394368686094079,7.279289488914942,8.090004620051412,6.207615439921902,0.05886821935790998,-0.034624196350103276,7.4166634033347485,8.399521489189901,1.0,0.2,14.24050427557213,13.069838428029508,0.04070484021754996,75.926,57.15,59.2,71.199
